bin,binSize,pageviews_median,pageviews_sum,timestamp,article,level,change
18,30,49,1544.7439112390634,20161221,Letitia_Wright,0,false
19,30,30,1106.5728318429524,20170120,Letitia_Wright,0,false
20,30,105,3310.4269838633227,20170219,Letitia_Wright,2,true
21,30,156,6412.208783517368,20170322,Letitia_Wright,2,false
22,30,159,4750.519706933979,20170421,Letitia_Wright,2,false
23,30,189,18998.599251781372,20170521,Letitia_Wright,2,false
24,30,220,7584.591998765332,20170620,Letitia_Wright,3,true
25,30,239,10495.026633089297,20170720,Letitia_Wright,3,false
26,30,436,13805.01684529041,20170819,Letitia_Wright,3,false
27,30,378,18738.609976188498,20170918,Letitia_Wright,3,false
28,30,1734,57782.585178485584,20171018,Letitia_Wright,5,true
29,30,1623,68058.81719052796,20171116,Letitia_Wright,5,false
30,30,4755,131659.1336792799,20171216,Letitia_Wright,6,true
31,30,5185,185195.4103763976,20180115,Letitia_Wright,6,false
32,30,29668,1195861.0574813331,20180214,Letitia_Wright,6,false
33,30,8457,273211.41957511794,20180317,Letitia_Wright,6,false
34,30,15360,469433.59615561954,20180416,Letitia_Wright,6,false
35,30,6857,220347.20269308687,20180516,Letitia_Wright,6,false
36,30,4268,128854.75542143057,20180615,Letitia_Wright,6,false
37,30,3757,113738.292626975,20180715,Letitia_Wright,6,false
38,30,3728,123500.54127944566,20180814,Letitia_Wright,6,false
39,30,4067,4067.183465016814,20180913,Letitia_Wright,6,false
21,30,0,2.081965554407281,20170414,Lil_Pump,0,false
22,30,0,2342.224648644196,20170421,Lil_Pump,0,false
23,30,0,1523.928795137358,20170521,Lil_Pump,0,false
24,30,0,8.518635959550679,20170620,Lil_Pump,0,false
25,30,0,2.08888110416468,20170720,Lil_Pump,0,false
26,30,0,7.243726650995444,20170819,Lil_Pump,0,false
27,30,0,1.041595979021987,20170918,Lil_Pump,0,false
28,30,17192,402523.41008531477,20171018,Lil_Pump,7,true
29,30,43647,1410149.709060952,20171116,Lil_Pump,7,false
30,30,35422,1094494.122898458,20171216,Lil_Pump,7,false
31,30,20409,626866.1104631892,20180115,Lil_Pump,7,false
32,30,14284,451677.02716068283,20180214,Lil_Pump,7,false
33,30,12206,386120.0788265135,20180317,Lil_Pump,7,false
34,30,18293,595400.5957147346,20180416,Lil_Pump,7,false
35,30,15850,543130.9622490453,20180516,Lil_Pump,7,false
36,30,13185,481230.1029240232,20180615,Lil_Pump,7,false
37,30,9939,322034.58576543635,20180715,Lil_Pump,7,false
38,30,13551,494101.4934781682,20180814,Lil_Pump,8,true
39,30,23987,23987.302987868065,20180913,Lil_Pump,9,true
8,30,0,12.884549372660073,20160228,Lil_Uzi_Vert,0,false
9,30,1440,59244.96315206506,20160327,Lil_Uzi_Vert,5,true
10,30,2104,56720.54812059703,20160426,Lil_Uzi_Vert,6,true
11,30,3273,73385.50037925507,20160526,Lil_Uzi_Vert,6,false
12,30,4183,128334.73784183672,20160625,Lil_Uzi_Vert,6,false
13,30,4359,132864.62308491123,20160725,Lil_Uzi_Vert,6,false
14,30,3878,120849.03073512249,20160824,Lil_Uzi_Vert,6,false
15,30,4101,126692.08690637401,20160923,Lil_Uzi_Vert,6,false
16,30,3990,127435.76546704215,20161023,Lil_Uzi_Vert,6,false
17,30,4887,149738.99300497648,20161121,Lil_Uzi_Vert,6,false
18,30,6272,193721.0417712872,20161221,Lil_Uzi_Vert,6,false
19,30,5105,153894.24302331553,20170120,Lil_Uzi_Vert,6,false
20,30,5370,161996.70079171957,20170219,Lil_Uzi_Vert,6,false
21,30,6599,200864.16162889835,20170322,Lil_Uzi_Vert,6,false
22,30,8551,283165.4300556559,20170421,Lil_Uzi_Vert,6,false
23,30,9059,285638.0335337473,20170521,Lil_Uzi_Vert,6,false
24,30,6987,218117.06725687083,20170620,Lil_Uzi_Vert,6,false
25,30,6929,225489.52098960054,20170720,Lil_Uzi_Vert,6,false
26,30,11348,390203.2694400612,20170819,Lil_Uzi_Vert,6,false
27,30,8210,244085.20473068455,20170918,Lil_Uzi_Vert,6,false
28,30,7047,212098.92188041643,20171018,Lil_Uzi_Vert,6,false
29,30,8433,263893.11174448347,20171116,Lil_Uzi_Vert,6,false
30,30,8467,260451.45795056576,20171216,Lil_Uzi_Vert,6,false
31,30,7801,258281.8211390249,20180115,Lil_Uzi_Vert,6,false
32,30,5934,180203.88697867122,20180214,Lil_Uzi_Vert,6,false
33,30,5198,154276.6298504394,20180317,Lil_Uzi_Vert,6,false
34,30,4698,143675.99395727715,20180416,Lil_Uzi_Vert,6,false
35,30,4527,149086.80147157473,20180516,Lil_Uzi_Vert,6,false
36,30,5635,190099.00237621088,20180615,Lil_Uzi_Vert,7,true
37,30,5547,182995.48889296458,20180715,Lil_Uzi_Vert,7,false
38,30,5645,188086.67222235858,20180814,Lil_Uzi_Vert,7,false
39,30,5155,5154.654640087267,20180913,Lil_Uzi_Vert,7,false
7,30,24,431.26497626956836,20160210,Lili_Reinhart,0,false
8,30,139,5051.250402342958,20160225,Lili_Reinhart,0,false
9,30,139,4643.472930481699,20160327,Lili_Reinhart,0,false
10,30,8,355.06151038528316,20160426,Lili_Reinhart,0,false
11,30,10,324.58963375682356,20160526,Lili_Reinhart,0,false
12,30,10,311.9437708167664,20160625,Lili_Reinhart,0,false
13,30,8,284.4582527714696,20160725,Lili_Reinhart,0,false
14,30,11,641.0975902616623,20160824,Lili_Reinhart,0,false
15,30,20,698.3378933060883,20160923,Lili_Reinhart,0,false
16,30,10,332.91651371331704,20161023,Lili_Reinhart,0,false
17,30,29,1201.7632848624921,20161121,Lili_Reinhart,0,false
18,30,47,1460.2800494891342,20161221,Lili_Reinhart,0,false
19,30,58,16233.035817235852,20170120,Lili_Reinhart,1,true
20,30,4854,159216.44578154964,20170219,Lili_Reinhart,6,true
21,30,4646,151103.84734733298,20170322,Lili_Reinhart,6,false
22,30,5402,180797.86599320767,20170421,Lili_Reinhart,6,false
23,30,6223,198159.91558488263,20170521,Lili_Reinhart,6,false
24,30,4626,138094.70525556087,20170620,Lili_Reinhart,6,false
25,30,5435,172231.11419260158,20170720,Lili_Reinhart,6,false
26,30,3548,109710.32961838237,20170819,Lili_Reinhart,6,false
27,30,4091,155769.88266936224,20170918,Lili_Reinhart,6,false
28,30,6943,211770.03801508687,20171018,Lili_Reinhart,6,false
29,30,6544,192296.19557250658,20171116,Lili_Reinhart,6,false
30,30,5227,161440.94621763367,20171216,Lili_Reinhart,6,false
31,30,4800,140436.139509537,20180115,Lili_Reinhart,6,false
32,30,3454,108164.38083595791,20180214,Lili_Reinhart,6,false
33,30,4515,141567.22993973072,20180317,Lili_Reinhart,6,false
34,30,4893,168097.86371367157,20180416,Lili_Reinhart,6,false
35,30,7047,219048.32087213718,20180516,Lili_Reinhart,6,false
36,30,5248,158471.39521785415,20180615,Lili_Reinhart,6,false
37,30,4436,148250.67391074056,20180715,Lili_Reinhart,6,false
38,30,3862,120878.17939237204,20180814,Lili_Reinhart,6,false
39,30,12224,12224.24903437829,20180913,Lili_Reinhart,8,true
7,30,1,26.122958513339746,20160215,Liza_Koshy,0,false
8,30,0,1.92693652618553,20160225,Liza_Koshy,0,false
9,30,0,0,20160327,Liza_Koshy,0,false
10,30,0,0,20160426,Liza_Koshy,0,false
11,30,0,0,20160526,Liza_Koshy,0,false
12,30,0,80.3510978729326,20160625,Liza_Koshy,0,false
13,30,0,0,20160725,Liza_Koshy,0,false
14,30,0,0,20160824,Liza_Koshy,0,false
15,30,0,67.32489334802052,20160923,Liza_Koshy,0,false
16,30,0,48.80703018220111,20161023,Liza_Koshy,0,false
17,30,0,0.9561574438415514,20161121,Liza_Koshy,0,false
18,30,0,0,20161221,Liza_Koshy,0,false
19,30,935,23899.731456304668,20170120,Liza_Koshy,0,false
20,30,1589,48662.202820820254,20170219,Liza_Koshy,0,false
21,30,2324,74757.98517516933,20170322,Liza_Koshy,0,false
22,30,0,11280.241489915274,20170421,Liza_Koshy,0,false
23,30,1,53.451005959009436,20170521,Liza_Koshy,0,false
24,30,4,157.86385379157977,20170620,Liza_Koshy,0,false
25,30,1,52.00709997110865,20170720,Liza_Koshy,0,false
26,30,0,19.417218102245833,20170819,Liza_Koshy,0,false
27,30,2503,71450.67814184961,20170918,Liza_Koshy,5,true
28,30,3431,107946.7177181681,20171018,Liza_Koshy,5,false
29,30,3609,120121.33844557362,20171116,Liza_Koshy,5,false
30,30,2689,84057.76191004152,20171216,Liza_Koshy,5,false
31,30,1819,59818.71457141466,20180115,Liza_Koshy,5,false
32,30,1711,53117.436584652234,20180214,Liza_Koshy,5,false
33,30,1858,69233.92374714254,20180317,Liza_Koshy,5,false
34,30,1844,76375.20065318616,20180416,Liza_Koshy,5,false
35,30,2502,177936.89951183353,20180516,Liza_Koshy,6,true
36,30,6815,225522.1830565064,20180615,Liza_Koshy,6,false
37,30,4487,172398.8140579877,20180715,Liza_Koshy,6,false
38,30,3571,110239.08501634831,20180814,Liza_Koshy,6,false
39,30,2100,2099.6241378257782,20180913,Liza_Koshy,6,false
2,30,0,0.9424296754079842,20150921,Logan_Paul,0,false
3,30,0,0,20150929,Logan_Paul,0,false
4,30,0,0,20151029,Logan_Paul,0,false
5,30,0,0,20151127,Logan_Paul,0,false
6,30,0,0,20151227,Logan_Paul,0,false
7,30,0,0,20160126,Logan_Paul,0,false
8,30,0,0,20160225,Logan_Paul,0,false
9,30,0,1.037994389982185,20160327,Logan_Paul,0,false
10,30,0,0,20160426,Logan_Paul,0,false
11,30,192,4981.965924212192,20160526,Logan_Paul,2,true
12,30,338,13031.651712668072,20160625,Logan_Paul,3,true
13,30,778,33983.90978786345,20160725,Logan_Paul,4,true
14,30,797,33450.758479078104,20160824,Logan_Paul,4,false
15,30,1294,49244.198515971744,20160923,Logan_Paul,5,true
16,30,2184,79211.08037710552,20161023,Logan_Paul,5,false
17,30,2640,88227.44738640076,20161121,Logan_Paul,5,false
18,30,2889,97876.63771592156,20161221,Logan_Paul,5,false
19,30,1971,61371.92481258462,20170120,Logan_Paul,5,false
20,30,3190,107806.52609945716,20170219,Logan_Paul,6,true
21,30,3888,127855.41450591422,20170322,Logan_Paul,6,false
22,30,3438,108793.45154064764,20170421,Logan_Paul,6,false
23,30,10994,307664.1266749881,20170521,Logan_Paul,7,true
24,30,11839,392063.0645959114,20170620,Logan_Paul,7,false
25,30,16634,557508.121398628,20170720,Logan_Paul,7,false
26,30,11104,329817.97588685236,20170819,Logan_Paul,7,false
27,30,7924,249818.4094249034,20170918,Logan_Paul,7,false
28,30,8825,289653.4676213432,20171018,Logan_Paul,7,false
29,30,9706,294120.0550705583,20171116,Logan_Paul,7,false
30,30,17096,1594586.6113633518,20171216,Logan_Paul,7,false
31,30,20196,668262.4749917533,20180115,Logan_Paul,7,false
32,30,8342,268132.0332280903,20180214,Logan_Paul,7,false
33,30,7475,234519.00989898355,20180317,Logan_Paul,7,false
34,30,5634,176087.7504112396,20180416,Logan_Paul,7,false
35,30,5340,161822.38680555567,20180516,Logan_Paul,7,false
36,30,6646,234839.86330506788,20180615,Logan_Paul,7,false
37,30,10301,341256.19826658827,20180715,Logan_Paul,7,false
38,30,9548,498845.2095164458,20180814,Logan_Paul,7,false
39,30,7728,7727.854934798564,20180913,Logan_Paul,7,false
0,30,38,1440.91441474734,20150701,London_Breed,0,false
1,30,25,905.9472894783943,20150731,London_Breed,0,false
2,30,28,937.769128779713,20150830,London_Breed,0,false
3,30,35,1142.6045011739918,20150929,London_Breed,0,false
4,30,30,1139.858151383957,20151029,London_Breed,0,false
5,30,29,888.5587755910439,20151127,London_Breed,0,false
6,30,31,894.3384155367748,20151227,London_Breed,0,false
7,30,37,1123.4069231469937,20160126,London_Breed,0,false
8,30,35,1104.3569292827128,20160225,London_Breed,0,false
9,30,39,1198.6981900428739,20160327,London_Breed,0,false
10,30,54,1747.8010130799546,20160426,London_Breed,0,false
11,30,51,1700.6474009791427,20160526,London_Breed,0,false
12,30,37,1173.6323489613728,20160625,London_Breed,0,false
13,30,39,1274.5153791849505,20160725,London_Breed,0,false
14,30,42,1381.7613826481233,20160824,London_Breed,0,false
15,30,47,1470.4556376701166,20160923,London_Breed,0,false
16,30,56,1917.5288548946824,20161023,London_Breed,0,false
17,30,39,1377.8990171624341,20161121,London_Breed,0,false
18,30,40,1286.3211938280351,20161221,London_Breed,0,false
19,30,36,1028.6150470452405,20170120,London_Breed,0,false
20,30,39,1234.7707468598705,20170219,London_Breed,0,false
21,30,39,1261.8630327094302,20170322,London_Breed,0,false
22,30,36,1149.6437124845265,20170421,London_Breed,0,false
23,30,40,1232.6068777211374,20170521,London_Breed,0,false
24,30,36,1204.9647761809701,20170620,London_Breed,0,false
25,30,38,1175.5446257886294,20170720,London_Breed,0,false
26,30,38,1282.8882279033776,20170819,London_Breed,0,false
27,30,38,1074.5708407582952,20170918,London_Breed,0,false
28,30,34,1101.448275681975,20171018,London_Breed,0,false
29,30,37,93503.14945008069,20171116,London_Breed,0,false
30,30,565,23871.96293472721,20171216,London_Breed,3,true
31,30,463,19924.02235177235,20180115,London_Breed,3,false
32,30,339,10565.725528702085,20180214,London_Breed,3,false
33,30,358,11249.648719154031,20180317,London_Breed,3,false
34,30,459,14449.20182282321,20180416,London_Breed,3,false
35,30,648,71817.83470792476,20180516,London_Breed,4,true
36,30,1001,66572.47754069901,20180615,London_Breed,4,false
37,30,736,27366.84624826529,20180715,London_Breed,4,false
38,30,506,16981.24497276628,20180814,London_Breed,4,false
39,30,620,620.0855561834361,20180913,London_Breed,4,false
0,30,65,2132.710468036244,20150701,Loris_Karius,1,false
1,30,81,2760.8272390330512,20150731,Loris_Karius,1,false
2,30,84,3837.63099647992,20150830,Loris_Karius,1,false
3,30,127,10411.094742380332,20150929,Loris_Karius,1,false
4,30,93,3739.015631236759,20151029,Loris_Karius,1,false
5,30,88,3350.383803377862,20151127,Loris_Karius,1,false
6,30,63,2025.5581431143567,20151227,Loris_Karius,1,false
7,30,84,3933.077594903556,20160126,Loris_Karius,1,false
8,30,111,4182.272882954621,20160225,Loris_Karius,1,false
9,30,98,3769.4297184068278,20160327,Loris_Karius,1,false
10,30,119,168487.21109800797,20160426,Loris_Karius,2,true
11,30,1556,61107.13167821621,20160526,Loris_Karius,3,true
12,30,2453,73616.586376808,20160625,Loris_Karius,3,false
13,30,1348,47166.607744443754,20160725,Loris_Karius,3,false
14,30,1220,40546.50592977263,20160824,Loris_Karius,3,false
15,30,1053,66044.75245489545,20160923,Loris_Karius,3,false
16,30,1203,53014.24510762335,20161023,Loris_Karius,3,false
17,30,1519,80376.10591362331,20161121,Loris_Karius,3,false
18,30,759,27053.367364795104,20161221,Loris_Karius,3,false
19,30,454,15926.907021564457,20170120,Loris_Karius,3,false
20,30,336,10710.393462325548,20170219,Loris_Karius,3,false
21,30,369,12187.214732220133,20170322,Loris_Karius,3,false
22,30,401,12779.376373388097,20170421,Loris_Karius,3,false
23,30,458,15104.210067689595,20170521,Loris_Karius,3,false
24,30,484,15510.514204253423,20170620,Loris_Karius,3,false
25,30,575,19538.76704106157,20170720,Loris_Karius,3,false
26,30,698,31650.873532373018,20170819,Loris_Karius,3,false
27,30,429,16227.80033107727,20170918,Loris_Karius,3,false
28,30,342,11790.158760441473,20171018,Loris_Karius,3,false
29,30,422,15484.928202160208,20171116,Loris_Karius,3,false
30,30,708,41586.9095435716,20171216,Loris_Karius,4,true
31,30,1456,49360.06540387846,20180115,Loris_Karius,4,false
32,30,848,50751.66453717286,20180214,Loris_Karius,4,false
33,30,2017,91511.97649893878,20180317,Loris_Karius,5,true
34,30,1409,89375.92928596823,20180416,Loris_Karius,5,false
35,30,2738,1055304.3527875259,20180516,Loris_Karius,6,true
36,30,2975,106928.67467364423,20180615,Loris_Karius,6,false
37,30,2610,121426.26651425508,20180715,Loris_Karius,6,false
38,30,2825,130266.58278898057,20180814,Loris_Karius,6,false
39,30,2446,2446.2942657419753,20180913,Loris_Karius,6,false
0,30,3,95.52502718861982,20150701,Lucas_Hedges,0,false
1,30,4,118.81548408181251,20150731,Lucas_Hedges,0,false
2,30,4,121.30658577373117,20150830,Lucas_Hedges,0,false
3,30,3,84.93941962627201,20150929,Lucas_Hedges,0,false
4,30,3,451.0430449997647,20151029,Lucas_Hedges,0,false
5,30,41,1360.6495636760087,20151127,Lucas_Hedges,0,false
6,30,55,2526.8311361069586,20151227,Lucas_Hedges,1,true
7,30,68,2816.328614808145,20160126,Lucas_Hedges,1,false
8,30,58,1776.5352631535907,20160225,Lucas_Hedges,1,false
9,30,51,1617.7423002738083,20160327,Lucas_Hedges,1,false
10,30,64,1893.1485914788097,20160426,Lucas_Hedges,1,false
11,30,64,1962.2504686751274,20160526,Lucas_Hedges,1,false
12,30,64,1884.6208519241443,20160625,Lucas_Hedges,1,false
13,30,65,2089.028881254573,20160725,Lucas_Hedges,1,false
14,30,232,10167.860689120098,20160824,Lucas_Hedges,3,true
15,30,206,6744.072102611207,20160923,Lucas_Hedges,3,false
16,30,290,18145.641927409637,20161023,Lucas_Hedges,3,false
17,30,2196,73401.93884839774,20161121,Lucas_Hedges,4,true
18,30,2541,76943.5528634147,20161221,Lucas_Hedges,4,false
19,30,2825,117521.88273922076,20170120,Lucas_Hedges,4,false
20,30,3313,165493.66717900816,20170219,Lucas_Hedges,4,false
21,30,882,29674.171125655415,20170322,Lucas_Hedges,4,false
22,30,796,27394.52559142324,20170421,Lucas_Hedges,4,false
23,30,621,19816.048444625372,20170521,Lucas_Hedges,4,false
24,30,580,17638.89154330427,20170620,Lucas_Hedges,4,false
25,30,532,16414.569776956425,20170720,Lucas_Hedges,4,false
26,30,618,19767.49519958669,20170819,Lucas_Hedges,4,false
27,30,672,21506.119362134967,20170918,Lucas_Hedges,4,false
28,30,988,32954.38940104489,20171018,Lucas_Hedges,4,false
29,30,2955,96483.2617626081,20171116,Lucas_Hedges,5,true
30,30,3564,113062.87151485395,20171216,Lucas_Hedges,5,false
31,30,3390,110397.83411689247,20180115,Lucas_Hedges,5,false
32,30,4277,144619.78682762265,20180214,Lucas_Hedges,5,false
33,30,1957,67703.25623915253,20180317,Lucas_Hedges,5,false
34,30,1023,35241.8499367333,20180416,Lucas_Hedges,5,false
35,30,1297,44357.82550791495,20180516,Lucas_Hedges,5,false
36,30,1380,42411.945056863835,20180615,Lucas_Hedges,5,false
37,30,2947,114400.009931441,20180715,Lucas_Hedges,6,true
38,30,2353,73866.89450939665,20180814,Lucas_Hedges,6,false
39,30,2048,2048.0363211715817,20180913,Lucas_Hedges,6,false
13,30,14,482.1527250794802,20160801,Lucas_Torreira,0,false
14,30,64,2319.6743439362526,20160824,Lucas_Torreira,0,false
15,30,31,1146.8482669725004,20160923,Lucas_Torreira,0,false
16,30,44,1740.4293396895014,20161023,Lucas_Torreira,0,false
17,30,34,1245.8557036961995,20161121,Lucas_Torreira,0,false
18,30,40,1583.9351076563419,20161221,Lucas_Torreira,0,false
19,30,38,1401.5937545880388,20170120,Lucas_Torreira,0,false
20,30,37,1482.9912312461452,20170219,Lucas_Torreira,0,false
21,30,43,1853.7519712735193,20170322,Lucas_Torreira,0,false
22,30,48,1780.0457906984602,20170421,Lucas_Torreira,0,false
23,30,57,1930.2679624497544,20170521,Lucas_Torreira,1,true
24,30,76,3101.3679320749043,20170620,Lucas_Torreira,1,false
25,30,79,3483.2030807121228,20170720,Lucas_Torreira,1,false
26,30,72,2124.3026963431917,20170819,Lucas_Torreira,1,false
27,30,68,3578.43381018656,20170918,Lucas_Torreira,1,false
28,30,186,8518.706144020594,20171018,Lucas_Torreira,2,true
29,30,143,8177.710899371579,20171116,Lucas_Torreira,2,false
30,30,110,3702.4151946037987,20171216,Lucas_Torreira,2,false
31,30,126,4398.2277840671595,20180115,Lucas_Torreira,2,false
32,30,186,5735.472975615688,20180214,Lucas_Torreira,2,false
33,30,147,5632.4916803002825,20180317,Lucas_Torreira,2,false
34,30,120,3768.6400943851295,20180416,Lucas_Torreira,2,false
35,30,940,107555.4928742559,20180516,Lucas_Torreira,4,true
36,30,5584,261773.78539131672,20180615,Lucas_Torreira,4,false
37,30,3620,124786.12180584291,20180715,Lucas_Torreira,4,false
38,30,1356,57001.510652598794,20180814,Lucas_Torreira,4,false
39,30,793,793.4206201415349,20180913,Lucas_Torreira,4,false
13,30,4,89.67155957557507,20160730,Madelaine_Petsch,0,false
14,30,4,121.23135107458731,20160824,Madelaine_Petsch,0,false
15,30,2,70.19785752716301,20160923,Madelaine_Petsch,0,false
16,30,2,79.30814487808436,20161023,Madelaine_Petsch,0,false
17,30,5,213.04191349923775,20161121,Madelaine_Petsch,0,false
18,30,14,474.53548748801245,20161221,Madelaine_Petsch,0,false
19,30,240,13727.623557289784,20170120,Madelaine_Petsch,0,false
20,30,2294,63672.032372329864,20170219,Madelaine_Petsch,0,false
21,30,0,15.972209357752726,20170322,Madelaine_Petsch,0,false
22,30,0,41885.054573794856,20170421,Madelaine_Petsch,0,false
23,30,2433,95109.82833443559,20170521,Madelaine_Petsch,2,true
24,30,158,22321.034103581438,20170620,Madelaine_Petsch,2,false
25,30,158,4577.8325003799555,20170720,Madelaine_Petsch,2,false
26,30,2119,59084.56549200781,20170819,Madelaine_Petsch,6,true
27,30,2298,100529.23017692244,20170918,Madelaine_Petsch,6,false
28,30,4515,144095.6046211309,20171018,Madelaine_Petsch,6,false
29,30,4348,135512.90344451452,20171116,Madelaine_Petsch,6,false
30,30,3548,107405.22302881397,20171216,Madelaine_Petsch,6,false
31,30,3019,93896.65220663621,20180115,Madelaine_Petsch,6,false
32,30,2739,93321.50260081598,20180214,Madelaine_Petsch,6,false
33,30,3892,119995.60745711447,20180317,Madelaine_Petsch,6,false
